Show_Id,Cast,Country,Date_Added,Description,Director,Duration,Listed_In,Rating,Release_Year,Title,Type
S6135,Jason Callender   Kathryn Drysdale   Akiya Henry   Jeff Rawle   Richard Grieve   Simone Craddock   Alex Babic   Miriam Margolyes,United States   United Kingdom   Australia,2017-03-24,The fun-loving Gumbles bounce and play while staying away from the foul-smelling Bottersnikes who live in a nearby junkyard.,Null,2 Seasons,British TV Shows   Kids.. TV,TV-Y7,2017,Bottersnikes & Gumbles,TV Show
S6136,Ben Diskin   Cherami Leigh   Dakota Basseri   Keith Silverstein   Johnny Yong Bosch   Lucien Dodge   Jamie Simone   Nicolas Roye   Robbie Daymond   Michael Sorich,China,2017-10-06,Young beetle Dylan and his friends Hailey and Ollie team up to compete against tough opponents in the exciting   high-octane sport of Battle Blading.,Null,2 Seasons,Kids.. TV,TV-Y7,2017,Kibaoh Klashers,TV Show
S6137,Haven Paschall   Alysha Deslorieux   Jessica Paquet   Eileen Stevens   Kate Bristol   Saskia Maarleveld   Brittany Pressley   Billy Bob Thompson   Marc Thompson   Suzy Myers   Jason Griffith   Samara Naeymi   Wayne Grayson   Alyson Leigh Rosenfeld   Abe Goldfarb   Lisa Flanagan,Italy   United States,2017-06-16,The reality show .....WOW!..... engages the Winx in their mission   starting an undercover   worldly journey in order to make talented kids.. dreams come true.,Iginio Straffi,2 Seasons,Kids.. TV,TV-Y7,2017,World of Winx,TV Show
S6138,Ivan Sherry   Tara Strong   Martin Roach   Scott McCord   Lyon Smith   Derek McGrath,Canada   United States,2018-05-18,Inspector Gadget is back and must face his old enemy   the evil Dr. Claw   who has reactivated MAD   his global crime syndicate.,Null,4 Seasons,Crime TV Shows   Kids.. TV   TV Comedies,TV-Y7,2017,Inspector Gadget,TV Show
S6139,Stephanie Lemelin   A.J. LoCascio   Dan Milano   Grey DeLisle   Cree Summer   Laraine Newman   Chris Parnell   Ana Gasteyer   Dee Bradley Baker   Thomas Lennon   Dominic Catrambone,United States,2017-07-07,The world..s first family is back for more laughs as they discover sports   sleepovers and other wonders in a world of exotic creatures and adventures.,Null,4 Seasons,Kids.. TV,TV-Y7,2017,Dawn of the Croods,TV Show
S6140,Chris Parnell   Max Charles   Dieter Jansen   Da..Vine Joy Randolph,United States,2017-04-21,Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse   with time-traveling historical figures and a live audience.,Null,4 Seasons,Kids.. TV   TV Comedies,TV-Y7,2017,The Mr. Peabody and Sherman Show,TV Show
S6141,Mika Abdalla   Genneya Walton   Victoria Vida   Ysa Penarejo   Belle Shouse   Alyssa Lynch   Danica McKellar   Maddie Phillips   Sarah Desjardins,United States,2017-11-07,Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.,Null,6 Seasons,Kids.. TV,TV-Y7,2017,Project Mc²,TV Show
S6142,Sahana Srinivasan   Alie Ward   Ben Seidman,Null,2018-11-02,From germs and emotions to social media and more   it..s the science of your world explained in a way that..s refreshingly relatable.,Null,1 Season,Kids.. TV,TV-Y7,2018,Brainchild,TV Show
S6143,Jeonghwa Yang   Yongwoo Shin   Doug Erholtz   Melissa Fahn   Karen Strassman   Kirk Thornton   Spike Spencer,Null,2019-12-31,Faced with a threat to the survival of her family restaurant   as well as a rival for Garu..s heart   Pucca fights for all that she loves.,Null,1 Season,Kids.. TV   Korean TV Shows,TV-Y7,2018,Pucca: Love Recipe,TV Show
S6144,Damien Laquet   David Gasman   Barbara Scaff,France,2019-07-01,Giant   rambunctious rabbits have invaded and are wreaking havoc on the world. But we..ll have to get used to them   because they..re not going anywhere!,Null,1 Season,Kids.. TV   TV Comedies,TV-Y7,2018,Rabbids Invasion,TV Show
S6145,Haley Tju   Adam Hochstetter   Kirrilee Berger   Lilla Crawford   Bentley Green   Zach Timson   Andrew Daly   H. Jon Benjamin,United States,2018-05-11,Fresh voices bring some of the most famous names in history to life. A live-action sketch comedy show based on the series of best-selling books.,Null,1 Season,Kids.. TV   TV Comedies,TV-Y7,2018,The Who Was? Show,TV Show
S6146,Bill Rogers   Carrie Savage   Ken Spassione   Angela Mulligan   Mark Szabo   Daniel J. Edwards   Mike Pollock   Anthony Salerno,South Korea,2019-12-31,Keeping peace and safety in Train World is no easy task   but for five trains with the power to transform into robots   every crisis is an adventure!,Null,2 Seasons,Kids.. TV   Korean TV Shows,TV-Y7,2018,Robot Trains,TV Show
S6147,Null,Null,2019-07-01,While living alone in a spooky town   a young girl befriends a motley crew of zombie children with diverse personalities.,Null,2 Seasons,Kids.. TV   Korean TV Shows   TV Comedies,TV-Y7,2018,Zombie Dumb,TV Show
S6148,JP Karliak   Pierce Gagnon   Kevin Michael Richardson   Alex Cazares   Flula Borg   Jake Green   Eric Bell Jr.   David Lodge   Hope Levy   David Collins   Tony Hale   Nicole Sullivan,United States,2018-10-12,The Boss Baby brings his big brother Tim to the office to teach him the art of business in this animated series sprung from the hit film.,Null,2 Seasons,Kids.. TV   TV Comedies,TV-Y7,2018,The Boss Baby: Back in Business,TV Show
S6149,Paris Berelc   Isabel May   Tiffani Thiessen   Emery Kelly   Jolie Jenkins   Kerri Medders   Finn Carr   Eddie Shin,United States,2019-12-30,Alexa is battling cancer. But with her best friend   Katie   by her side   she..s also starting high school – and ready for whatever comes next.,Null,2 Seasons,Kids.. TV   TV Comedies,TV-Y7,2018,Alexa & Katie,TV Show
S6150,Morgan Neundorf   Madeline Leon   Khiyla Aynne   Cailan Laine Punnewaert   Zyon Allen   Maya Franzoi   Victoria Tomazelli   Hugh Wilson   Diana Chrisman,Canada,2018-11-16,A young horse enthusiast teams up with her best friends to rescue and rehabilitate animals on her family..s beloved ranch.,Null,2 Seasons,Kids.. TV   TV Dramas,TV-Y7,2018,Ponysitters Club,TV Show
S6151,Frank Welker   Wally Wingert   Gregg Berger,France   United States,2019-02-01,Lazy   lasagna-loving fat cat Garfield lives life on his own terms   which includes teasing his geeky owner   Jon   and tormenting dimwitted dog Odie.,Null,3 Seasons,Kids.. TV   TV Comedies,TV-Y7,2018,The Garfield Show,TV Show
S6152,Justin Long   Ashley Tisdale   Jonathan Banks   Chris Diamantopoulos   Bobcat Goldthwait   Richard Steven Horvitz   Norm MacDonald   Daniel Middleton   Catherine O..Hara   Parker Posey   Jonny Rees   Jason Ritter   Susan Sarandon   Harland Williams   Daniel Wu   Dee Bradley Baker   Chris Cox   Jim Cummings   Felicia Day   John DiMaggio   Grey Griffin,South Korea   United States,2018-09-28,Travel the vast Skylander universe in this animated series as a ragtag group of academy graduates build trust and heart in their fight against evil.,Null,3 Seasons,Kids.. TV   TV Comedies,TV-Y7,2018,Skylanders Academy,TV Show
S6153,Cristina Vee   Bryce Papenbrook   Keith Silverstein   Mela Lee   Max Mittelman   Carrie Keranen   Stephanie Sheh   André Gordon   Matthew Mercer   Christopher Corey Smith   Philece Sampler   Selah Victor   Marieve Herington   Ben Diskin   Kira Buckland   Erin Fitzgerald   Grant George   Ethan Murray   David Roach   Todd Haberkorn,France   South Korea   Japan,2019-08-02,When Paris is in peril   Marinette becomes Ladybug. Little does she know   her school crush Adrien is actually Cat Noir   another city-saving superhero.,Thomas Astruc,4 Seasons,Kids.. TV   TV Action & Adventure,TV-Y7,2018,Miraculous: Tales of Ladybug & Cat Noir,TV Show
S6154,Rachel Crow   Mark Whitten   Ana Ortiz   Ron Funches   Matt Jones   Nolan North,United States,2018-07-20,A misfit alien named Oh moves in with Tip and her family   in a series that picks up the dynamic duo..s adventures where the hit film left off.,Null,4 Seasons,Kids.. TV   TV Comedies,TV-Y7,2018,Home: Adventures with Tip & Oh,TV Show
S6155,Candace Cameron Bure   Jodie Sweetin   Andrea Barber   Michael Campion   Elias Harger   Soni Bringas   Dashiell Messitt   Fox Messitt   John Stamos   Bob Saget   Dave Coulier   Lori Loughlin   Scott Weinger   Blake Tuomy-Wilhoit   Dylan Tuomy-Wilhoit   John Brotherton   Juan Pablo Di Pace,United States,2019-12-06,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys.,Null,4 Seasons,TV Comedies,TV-Y7,2018,Fuller House,TV Show
S6156,Sonal Kaushal   Rupa Bhimani   Julie Tejwani   Sabina Malik   Jigna Bharadhwaj   Rajesh Kawa,Null,2019-06-28,In this 3D-animated spinoff from the Chhota Bheem series   valiant superhero Bheem goes beyond his village to fight the good fight across the universe.,Null,1 Season,Kids.. TV,TV-Y7,2019,Super Bheem,TV Show
S6157,Pinky Pal Rajput   Sonal Kaushal   Julie Tejwani   Jigna Bharadhwaj   Shaily Dubey   Rajesh Kava   Ghanshyam Shukla   Anamaya Verma   Mohit Sinha   Vaibhav Thakkar,Null,2020-01-01,From kung fu battles to run-ins with bandits   life in an empire far away from home is an endless adventure for Chhota Bheem and his buddies.,Null,1 Season,Kids.. TV,TV-Y7,2019,Chhota Bheem Kung Fu Dhamaka Series,TV Show
S6158,Vatsal Dubey   Julie Tejwani   Rupa Bhimani   Jigna Bhardwaj   Rajesh Kava   Mousam   Swapnil,India,2019-07-11,A brave   energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil.,Null,1 Season,Kids.. TV,TV-Y7,2019,Chhota Bheem,TV Show
S6159,Kelsy Abbott   Antony Del Rio   Jaylen Barron   Matt Berry   Bridget Everett   Brandon Wardell   Steve Agee   Spencer Rothbell   Nick Sumida   Ashley Boettcher   Wade Randolph,United States,2019-07-29,Reggie..s wild imagination unlocks a weird and wonderful world where she can be herself – and escape the pressures of growing up.,Null,1 Season,Kids.. TV,TV-Y7,2019,Twelve Forever,TV Show
S6160,Michael Douglas   Adam Devine   Keegan-Michael Key   Eddie Izzard   Jillian Bell   Ilana Glazer   Diane Keaton   Jeffrey Wright   John Turturro   Tracy Morgan   Daveed Diggs,United States   United Kingdom   Canada,2019-11-08,On a road trip to save an endangered animal   polar opposites Guy and Sam learn to try new things like friendship – and a certain delectable dish.,Null,1 Season,Kids.. TV   TV Action & Adventure   TV Comedies,TV-Y7,2019,Green Eggs and Ham,TV Show
S6161,Swapnil Kumari   Jigna Bhardwaj   Sonal Kaushal   Neshma Chemburkar   Ganesh Divekar   Shaily Dube   Saumya Daan   Anamaya Verma   Parminder Ghumman   Pawan Kalra,Null,2018-12-01,A spinoff of Rohit Shetty..s action franchise   this animated series follows brave kid cop Little Singham’s adventures as he defends his town from evil.,Null,1 Season,Kids.. TV   TV Comedies,TV-Y7,2019,Little Singham,TV Show
S6162,Victoria Diamond   William Romain   Sydney Wade   Jennifer James   Daniel Ryan   Robert Styles   Rhys Gannon   Maeve Larkin   Margaret Jackman   Katie Proctor   Jonathan Blake   Maximus Evans   Anya Lawrence   Tiffany Elefano   Diya Kittur   Berkley Silverman   Malen Clarkson   Jason Done   Rosina Carbone   Boris Burnell Anderson   Macey Howarth   Rebecca Hanssen   William Haresceugh   Chris Jack   Zita Sattar   Acushla-Tara Kupe   Tillie Amartey   Isabella Pinto   Bella Band   Lola Ogunyemi   Elizabeth Bower   Gianluca Gallucci   Jacob Henshaw   Amelia Curtis   Romy Weltman   Justin Paul Kelly   Jordan Poole   Thamela Mpumlwana   Jake Sim   Leah Choudhry   Daniel Ogbeide-John   Emma Gregory   Rachel Leskovac   Andonis Anthony   Kyle Breitkopf   Julian Richings   Kathryn Emily Douglas,United Kingdom   Canada,2019-10-04,A masked figure known as .....The Curious..... collects tales of dark magic   otherworldly encounters and twisted technology in this kids anthology series.,Null,2 Seasons,British TV Shows   Kids.. TV   TV Thrillers,TV-Y7,2019,Creeped Out,TV Show
S6163,Hong Bum-ki   Eddy Lee   Ahn Hyo-min   Kang Shi-hyun   Tom Wayland   Erica Schroeder,Null,2019-03-01,Stranded on a tropical island   two silly larva buddies find slapstick fun in everything from discovering food to meeting new animal friends.,Null,2 Seasons,Kids.. TV   Korean TV Shows   TV Comedies,TV-Y7,2019,Larva Island,TV Show
S6164,Justin Collette   Mark Little   Kyle Dooley   Mark Forward   Joris Jarksy   Julie Lemieux   Kayla Lorette   Julie Sype,Canada   Brazil,2019-05-03,An enterprising cupcake and his cheerful dinosaur brother take on jobs of all sorts as they work to help friends and strangers in their eccentric city.,Null,2 Seasons,Kids.. TV   TV Comedies,TV-Y7,2019,Cupcake & Dino - General Services,TV Show
S6165,Gavin Lewis   Theodore Barnes   Shelby Simmons   Cynthia Kaye McWilliams,United States,2019-05-20,A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.,Null,2 Seasons,Kids.. TV   TV Comedies,TV-Y7,2019,Prince of Peoria,TV Show
S6166,Bella Ramsey   Clare Higgins   Meibh Campbell   Raquel Cassidy   Jenny Richardson   Miriam Petche   Tallulah Milligan   Wendy Craig   Shauna Shim,United Kingdom   Germany,2019-07-26,After stumbling into a school for witches   a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy..s beloved books.,Null,3 Seasons,British TV Shows   Kids.. TV,TV-Y7,2019,The Worst Witch,TV Show
S6167,Vincent Tong   Ashleigh Ball   Kathleen Barr   Michael Dobson   Brian Drummond,Canada   Australia,2019-11-01,The Nektons are a family of underwater explorers who discover the hidden secrets of the oceans   including sunken cities   sea creatures and pirates.,Null,3 Seasons,Kids.. TV,TV-Y7,2019,The Deep,TV Show
S6168,Lucas Grabeel   Nathan Kress   Diamond White   Danny Jacobs   Retta   Colleen Smith   Vargus Mason   Lauren Tom   Robbie Daymond   Grey Griffin,United States,2019-07-17,Pinky Malinky sees the bright side of everything   including being born a hot dog. With his BFFs in tow   this little wiener takes a bite out of life.,Null,3 Seasons,Kids.. TV   TV Comedies,TV-Y7,2019,Pinky Malinky,TV Show
S6169,Nat Faxon   Jay Gragnani   Ramone Hamilton   Sean Astin   Dayci Brookshire   Jorge Diaz   Evan Kishiyama,United States,2019-07-19,Fourth-grade friends George and Harold have a shared love of pranks and comic books – and turning their principal into an undies-wearing superhero.,Null,3 Seasons,Kids.. TV   TV Comedies,TV-Y7,2019,The Epic Tales of Captain Underpants,TV Show
S6170,Lauren Lapkus   Stephanie Lemelin   Kelly McCreary   Atticus Shaffer   Danny Pudi   Grey Griffin   Utkarsh Ambudkar   Roger Craig Smith,United States,2020-01-10,Kids rule in a place called Harvey Street   where a trio of girls right wrongs   ice cream is always an option   and every day feels like Saturday.,Null,3 Seasons,Kids.. TV   TV Comedies,TV-Y7,2019,Harvey Street Kids,TV Show
S6171,Amber Frank   Sydney Park   Bailey Gambertoglio   Darcy Rose Byrnes   Nolan North   Kari Wahlgren   Andy Pessoa   Tiya Sircar   Jonathan Craig WIlliams   Robert Knepper,United States,2019-04-05,In a small Western town   spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail.,Null,8 Seasons,Kids.. TV,TV-Y7,2019,Spirit: Riding Free,TV Show
S6172,Michael Sorich   Gardner Baldwin   Mike Reynolds   Richard Rabago   Brad Hawkins   Michael Bacon   Kerrigan Mahan   Sarah Brown   Julian Combs   David Carr   Farrand Thompson   Zeb   Aaron Pruner,United States,2016-01-01,Three friends who study martial arts find themselves defending humanity from a criminal mastermind and his invading army from another dimension.,Null,2 Seasons,Kids.. TV,TV-Y7-FV,1995,V.R. Troopers,TV Show
S6173,Catherine Sutherland   Nakia Burrise   Steve Cardenas   Johnny Yong Bosch   Jason David Frank   David Yost   Austin St. John   Paul Schrier   Jason Narvy   Namihei Koshige   Danny Wayne   Akira Madden   David Stenstrom   Tadahiro Nakamura   Kerrigan Mahan,United States   France   Japan,2016-01-01,This .....Mighty Morphin Power Rangers..... spinoff finds Tommy and the gang battling new enemies   using abilities acquired from the Zeo Crystal.,Null,1 Season,Kids.. TV,TV-Y7-FV,1996,Power Rangers Zeo,TV Show
S6174,Julia Jordan   Matthew Sakimoto   Sicily Johnson   Michael O..Laskey II   Michael R. Gotto   Justin Timsit   Rajia Baroudi   David Bacon   Jim Gray   Karim Prince   Alan Palmer   Tom Wyner   Barbara Goodson   Robert Axelrod   Kerrigan Mahan,United States   Japan,2016-01-01,Visitors arrive from space to help Red Ranger and his squad – temporarily stripped of their powers – fight against Lord Zedd and Rita Repulsa.,Null,1 Season,Kids.. TV,TV-Y7-FV,1996,Mighty Morphin Alien Rangers,TV Show
